# Veto file created Thu Apr 24 18:31:02 PDT 2008 by kipp on ldas-pcdev1.ligo.caltech.edu
# Input: S4H1H2L1v11_segs.txt (run S4, ifos H1H2L1, version 11)
# Don't analyze data with the following flags: H1:ADC_OVERFLOW H1:INJECTION_BURST H1:INJECTION_INSPIRAL H1:INJECTION_PULSTART H1:INJECTION_STOCHASTIC H1:JET H1:OUTSIDE_S4 H1:PRELOCKLOSS_30 H1:RDS_C04_LX_HFHTDIFF_GT_10_PERCENT H1:SEISMIC_0D9_1D1 H2:ADC_OVERFLOW H2:INJECTION_BURST H2:INJECTION_INSPIRAL H2:INJECTION_PULSTART H2:INJECTION_STOCHASTIC H2:JET H2:OUTSIDE_S4 H2:PRELOCKLOSS_30 H2:RDS_C04_LX_HFHTDIFF_GT_10_PERCENT H2:SEISMIC_0D9_1D1 H2:WIND_OVER_30MPH L1:ADC_OVERFLOW L1:INJECTION_BURST L1:INJECTION_INSPIRAL L1:INJECTION_PULSTART L1:INJECTION_STOCHASTIC L1:NO_DATA L1:NO_RDS L1:OUT_OF_LOCK L1:OUTSIDE_S4 L1:PRELOCKLOSS_30 L1:RDS_C04_LX_HFHTDIFF_GT_10_PERCENT
# Analyze but then veto data with the following flags: H1:ASDC_LOW_THRESH H1:CALIB_LINE_DROPOUT H1:LIGHTDIP_04PERCENT H2:CALIB_LINE_DROPOUT H2:LIGHTDIP_05PERCENT L1:ASDC_LOW_THRESH L1:CALIB_LINE_DROPOUT L1:LIGHTDIP_05PERCENT
# Total analyzed data to be vetoed: 36296
# start      stop
795348858 795348861
795348878 795348881
795348883 795348886
795348894 795348897
795348898 795348900
795349089 795349096
795349111 795349115
795349200 795349203
795349234 795349237
795349279 795349282
795349304 795349306
795349333 795349336
795349351 795349354
795349407 795349413
795349420 795349424
795349501 795349504
795349528 795349532
795349576 795349580
795349600 795349603
795349614 795349620
795349747 795349752
795349757 795349763
795349788 795349796
795349879 795349881
795349911 795349914
795349917 795349920
795350022 795350025
795350026 795350030
795350031 795350034
795350047 795350049
795350096 795350100
795350169 795350171
795350182 795350185
795350223 795350229
795350264 795350268
795350270 795350273
795350284 795350287
795350292 795350295
795350332 795350335
795350346 795350349
795350356 795350359
795350361 795350365
795350366 795350369
795350385 795350388
795350448 795350451
795350480 795350484
795350496 795350512
795350513 795350516
795358116 795358119
795358120 795358123
795358143 795358146
795358160 795358163
795358173 795358177
795358247 795358251
795358278 795358282
795358297 795358300
795358337 795358348
795358390 795358392
795358395 795358397
795358403 795358405
795358406 795358409
795358453 795358456
795358466 795358470
795358485 795358487
795358490 795358494
795358506 795358508
795358511 795358513
795358530 795358534
795358538 795358541
795358552 795358555
795358607 795358611
795358615 795358617
795358621 795358626
795358629 795358631
795358635 795358637
795358640 795358643
795358644 795358647
795358657 795358660
795358696 795358698
795358703 795358705
795358717 795358721
795358729 795358735
795358768 795358773
795358775 795358778
795358799 795358801
795358831 795358834
795358848 795358851
795358856 795358858
795358883 795358885
795358892 795358896
795358919 795358923
795358934 795358941
795358999 795359005
795359006 795359010
795359028 795359030
795359035 795359042
795359093 795359097
795359100 795359104
795359123 795359129
795359140 795359143
795359187 795359191
795359208 795359211
795359284 795359287
795359314 795359317
795359326 795359328
795359350 795359353
795359394 795359398
795359408 795359411
795359444 795359447
795359450 795359453
795359488 795359491
795359492 795359495
795359500 795359503
795359540 795359542
795359565 795359568
795359569 795359571
795359578 795359581
795359584 795359589
795359637 795359640
795359661 795359663
795359670 795359680
795359685 795359690
795359703 795359706
795359713 795359715
795359816 795359821
795359834 795359836
795359837 795359843
795359847 795359850
795359854 795359857
795359881 795359884
795359887 795359889
795359894 795359897
795359909 795359915
795359919 795359922
795359926 795359928
795359934 795359938
795359939 795359941
795359951 795359954
795360005 795360010
795360011 795360014
795360034 795360037
795360038 795360040
795360054 795360056
795360062 795360065
795360066 795360072
795360078 795360080
795360105 795360108
795360165 795360169
795360177 795360180
795360182 795360184
795360232 795360238
795360239 795360243
795360281 795360284
795360309 795360313
795360314 795360316
795360317 795360319
795360339 795360342
795360343 795360351
795360353 795360355
795360360 795360364
795360365 795360367
795360405 795360407
795360447 795360450
795360451 795360454
795360578 795360582
795360593 795360596
795360603 795360605
795360619 795360624
795360661 795360665
795360682 795360685
795360700 795360702
795360708 795360712
795360735 795360741
795360762 795360765
795360781 795360788
795360816 795360818
795360830 795360832
795360861 795360864
795360886 795360888
795360920 795360927
795360931 795360936
795360949 795360951
795360954 795360957
795361011 795361014
795361015 795361018
795361021 795361023
795361031 795361033
795361091 795361094
795361135 795361138
795361160 795361166
795361196 795361204
795361208 795361211
795361222 795361225
795361226 795361229
795361235 795361237
795361272 795361276
795361294 795361298
795361356 795361358
795361376 795361381
795361383 795361385
795361392 795361395
795361441 795361443
795361460 795361463
795361485 795361488
795361510 795361512
795361521 795361525
795361527 795361531
795361540 795361546
795361603 795361606
795361608 795361612
795361631 795361634
795361645 795361647
795361708 795361711
795361721 795361725
795361750 795361753
795361754 795361757
795361777 795361780
795361798 795361800
795361822 795361827
795361837 795361843
795361867 795361870
795361871 795361873
795361883 795361889
795361907 795361909
795361910 795361913
795361917 795361920
795361949 795361952
795361953 795361956
795361962 795361964
795362028 795362033
795362042 795362045
795362088 795362090
795362121 795362124
795362140 795362149
795362158 795362160
795362161 795362167
795362209 795362213
795362236 795362239
795362249 795362254
795362257 795362259
795362260 795362263
795362264 795362266
795362275 795362278
795362284 795362286
795362331 795362334
795362382 795362384
795362475 795362478
795362512 795362515
795362555 795362557
795362581 795362584
795362602 795362605
795362626 795362630
795362633 795362637
795362695 795362702
795362778 795362782
795362788 795362791
795362797 795362800
795362846 795362849
795362850 795362853
795362895 795362898
795362942 795362945
795363033 795363038
795363056 795363059
795363060 795363063
795363129 795363131
795363160 795363164
795363178 795363181
795363188 795363190
795363294 795363299
795363347 795363351
795363352 795363354
795363410 795363416
795363418 795363421
795363450 795363454
795363494 795363500
795363555 795363559
795363578 795363580
795363583 795363585
795363594 795363601
795363628 795363630
795363631 795363635
795363666 795363669
795363673 795363675
795363710 795363714
795363715 795363718
795363802 795363805
795363822 795363825
795363858 795363860
795363887 795363891
795363956 795363960
795364354 795364357
795364361 795364363
795364443 795364453
795364459 795364463
795364464 795364467
795364494 795364496
795364516 795364525
795364639 795364642
795364700 795364704
795364716 795364719
795364736 795364738
795364850 795364853
795364887 795364889
795364918 795364920
795364926 795364928
795364932 795364935
795364950 795364953
795364971 795364975
795364985 795364988
795364991 795364994
795364996 795365004
795365006 795365008
795365010 795365012
795365023 795365025
795365028 795365031
795365038 795365040
795365048 795365050
795365052 795365055
795365094 795365097
795365106 795365108
795365109 795365114
795365115 795365120
795365139 795365142
795365208 795365213
795365259 795365265
795365281 795365283
795365292 795365295
795365341 795365345
795365352 795365356
795365365 795365368
795365386 795365391
795365399 795365402
795365468 795365472
795365476 795365484
795365498 795365501
795365512 795365514
795365608 795365613
795365664 795365667
795365694 795365705
795365738 795365740
795365752 795365754
795365799 795365802
795365838 795365842
795365844 795365847
795365852 795365855
795365876 795365879
795365888 795365892
795365922 795365925
795365940 795365944
795366069 795366071
795366098 795366101
795366141 795366144
795366157 795366159
795366195 795366198
795366205 795366208
795366223 795366226
795366234 795366238
795366330 795366334
795366394 795366397
795366470 795366473
795366478 795366480
795366499 795366503
795366559 795366562
795366600 795366603
795366698 795366701
795366834 795366836
795366863 795366865
795366868 795366870
795366879 795366881
795366882 795366885
795366902 795366905
795366954 795366964
795367034 795367037
795367066 795367068
795367139 795367142
795367151 795367154
795367188 795367190
795367261 795367264
795367498 795367501
795367517 795367520
795367523 795367525
795367684 795367686
795367727 795367732
795367932 795367935
795367972 795367974
795368030 795368032
795368060 795368064
795368070 795368072
795368134 795368137
795368211 795368215
795368216 795368219
795368509 795368511
795368538 795368540
795368541 795368545
795368594 795368598
795368837 795368839
795368926 795368929
795368931 795368934
795369132 795369136
795369337 795369342
795369408 795369412
795369418 795369421
795369518 795369520
795369568 795369571
795369626 795369629
795369691 795369693
795369700 795369702
795369729 795369731
795369843 795369846
795369872 795369874
795369910 795369913
795369921 795369923
795369990 795369993
795370030 795370035
795370567 795370570
795370617 795370619
795370661 795370664
795370682 795370684
795370702 795370704
795370721 795370724
795370810 795370812
795370827 795370830
795370857 795370859
795370868 795370871
795371002 795371007
795371046 795371049
795371093 795371096
795371191 795371195
795371213 795371216
795371240 795371242
795371338 795371343
795371407 795371409
795371461 795371466
795371492 795371495
795371584 795371588
795371806 795371810
795371833 795371836
795371849 795371852
795371993 795371996
795372159 795372162
795372170 795372172
795372177 795372180
795372188 795372192
795372216 795372218
795372254 795372258
795372271 795372274
795372300 795372302
795372359 795372361
795372364 795372366
795372371 795372373
795372375 795372377
795372381 795372383
795372427 795372430
795372536 795372538
795372712 795372714
795372731 795372735
795372748 795372754
795372966 795372969
795373036 795373038
795373109 795373111
795373222 795373224
795373306 795373310
795373322 795373325
795373370 795373372
795373422 795373426
795373433 795373443
795373642 795373647
795373648 795373651
795373851 795373854
795373986 795373989
795374072 795374074
795374376 795374379
795374399 795374401
795374487 795374489
795374517 795374520
795374570 795374575
795374577 795374580
795374664 795374666
795374680 795374683
795374927 795374931
795374939 795374942
795375074 795375076
795375099 795375101
795375263 795375266
795375341 795375344
795375394 795375399
795375418 795375420
795375576 795375580
795375582 795375584
795375712 795375714
795375718 795375721
795375756 795375759
795375988 795375992
795376209 795376211
795376256 795376258
795376296 795376299
795376325 795376327
795376338 795376341
795376375 795376377
795376389 795376392
795376415 795376417
795376560 795376562
795376589 795376592
795376683 795376687
795376695 795376701
795376702 795376706
795376785 795376789
795376992 795376996
795377004 795377007
795377045 795377047
795377092 795377096
795377182 795377185
795377187 795377189
795377761 795377768
795377769 795377771
795377800 795377803
795377894 795377897
795377943 795377946
795377966 795377968
795377991 795377995
795378024 795378027
795378036 795378040
795378055 795378057
795378180 795378183
795378236 795378239
795378242 795378244
795378257 795378260
795378291 795378297
795378351 795378355
795378378 795378381
795378577 795378580
795378691 795378694
795378785 795378787
795378828 795378830
795378849 795378852
795378876 795378879
795378893 795378895
795378912 795378916
795378921 795378924
795378992 795378995
795379036 795379041
795379044 795379047
795379052 795379055
795379199 795379201
795379261 795379266
795379304 795379306
795379341 795379343
795379345 795379348
795379349 795379351
795379380 795379382
795379565 795379567
795379572 795379574
795379575 795379578
795379596 795379599
795379611 795379614
795379631 795379633
795379658 795379661
795379671 795379673
795379676 795379679
795379687 795379690
795379734 795379739
795379744 795379748
795379750 795379752
795379766 795379769
795379800 795379804
795379837 795379840
795379892 795379894
795379900 795379902
795379968 795379973
795380022 795380024
795380028 795380031
795380039 795380041
795380044 795380047
795380145 795380151
795380158 795380160
795380237 795380239
795380401 795380404
795380449 795380452
795380487 795380491
795380560 795380563
795380568 795380573
795380581 795380583
795380588 795380591
795380601 795380607
795380610 795380613
795380620 795380623
795380829 795380833
795380849 795380851
795380914 795380916
795380962 795380969
795380970 795380972
795380985 795380990
795381084 795381088
795381185 795381187
795381188 795381199
795381220 795381226
795381317 795381321
795381336 795381339
795381348 795381351
795381352 795381354
795381435 795381437
795381440 795381453
795381455 795381457
795381491 795381500
795381503 795381507
795381532 795381534
795381548 795381550
795381552 795381555
795381593 795381602
795381643 795381647
795381650 795381652
795381672 795381675
795381758 795381761
795381842 795381847
795381852 795381855
795381881 795381885
795381926 795381931
795381934 795381938
795381941 795381943
795381956 795381961
795381983 795381986
795381987 795381991
795382011 795382013
795382015 795382018
795382028 795382032
795382052 795382056
795384652 795384655
795384669 795384673
795384747 795384749
795384760 795384764
795384777 795384780
795384858 795384860
795384868 795384870
795384882 795384886
795384892 795384894
795384897 795384900
795385086 795385089
795385091 795385094
795385205 795385208
795385228 795385231
795385260 795385264
795385279 795385283
795385292 795385296
795385340 795385343
795385390 795385393
795385517 795385520
795385543 795385546
795385557 795385560
795385584 795385587
795385627 795385633
795385636 795385639
795385648 795385650
795385668 795385671
795385673 795385678
795385681 795385684
795385750 795385754
795385764 795385767
795386046 795386048
795386069 795386073
795396175 795396178
795396273 795396277
795396293 795396296
795396300 795396303
795396308 795396313
795396333 795396337
795396361 795396364
795396407 795396410
795396492 795396494
795396541 795396543
795396575 795396578
795396651 795396653
795396660 795396662
795396676 795396680
795396696 795396699
795396712 795396716
795396731 795396733
795396737 795396740
795396755 795396758
795396765 795396769
795396816 795396819
795396832 795396837
795396847 795396850
795396866 795396874
795396881 795396884
795396888 795396891
795396893 795396896
795396964 795396967
795396970 795396975
795396980 795396983
795396987 795396989
795396995 795396997
795397031 795397033
795397042 795397045
795397049 795397052
795397066 795397071
795397124 795397128
795397142 795397144
795397259 795397263
795397282 795397284
795397294 795397297
795397319 795397321
795397325 795397327
795397373 795397379
795397453 795397455
795397476 795397478
795397483 795397487
795397490 795397493
795397494 795397498
795397500 795397504
795397517 795397519
795397520 795397524
795397532 795397534
795397561 795397563
795397569 795397571
795397572 795397574
795397578 795397581
795397672 795397674
795397675 795397677
795397689 795397691
795397697 795397700
795397704 795397706
795397738 795397741
795397745 795397748
795397775 795397777
795397792 795397795
795397797 795397799
795397802 795397804
795397805 795397807
795397808 795397811
795397822 795397825
795397861 795397863
795397882 795397887
795397961 795397964
795397968 795397970
795397983 795397987
795398038 795398040
795398054 795398058
795398089 795398091
795398103 795398105
795398111 795398114
795398126 795398128
795398132 795398135
795398174 795398178
795398205 795398207
795398283 795398285
795398286 795398290
795398329 795398331
795398358 795398360
795398488 795398490
795398527 795398530
795398535 795398537
795398540 795398542
795398546 795398548
795398553 795398556
795398559 795398562
795398573 795398576
795398577 795398580
795398595 795398597
795398606 795398608
795398612 795398618
795398634 795398638
795398692 795398694
795398826 795398829
795398832 795398835
795398858 795398863
795398885 795398887
795398890 795398892
795398896 795398898
795398914 795398916
795398929 795398931
795398933 795398937
795398952 795398955
795398964 795398966
795398972 795398976
795398985 795398987
795399023 795399027
795399031 795399033
795399035 795399037
795399043 795399048
795399111 795399114
795399120 795399124
795399161 795399165
795399175 795399177
795399181 795399184
795399195 795399197
795399200 795399202
795399211 795399214
795399228 795399232
795399240 795399243
795399254 795399256
795399301 795399305
795399312 795399316
795399347 795399351
795399435 795399439
795399451 795399453
795399460 795399462
795399536 795399540
795399543 795399546
795399555 795399557
795399600 795399604
795399611 795399613
795399620 795399622
795399645 795399648
795399684 795399686
795399692 795399695
795399720 795399722
795399766 795399768
795399779 795399781
795399796 795399798
795399829 795399831
795399837 795399839
795399853 795399855
795399856 795399858
795399910 795399913
795399934 795399937
795399938 795399940
795399968 795399970
795399973 795399975
795399983 795399986
795400025 795400027
795400029 795400033
795400034 795400036
795400037 795400039
795400052 795400054
795400085 795400087
795400091 795400095
795400111 795400113
795400123 795400127
795400132 795400136
795400144 795400147
795400164 795400166
795400200 795400204
795400205 795400207
795400246 795400248
795400264 795400270
795400280 795400288
795400301 795400304
795400321 795400324
795400334 795400336
795400351 795400353
795400395 795400398
795400423 795400426
795400434 795400436
795400507 795400509
795400624 795400628
795400645 795400647
795400650 795400652
795400658 795400660
795400669 795400671
795400693 795400695
795400696 795400698
795400711 795400713
795400728 795400731
795400741 795400743
795400757 795400759
795400762 795400764
795400808 795400812
795400846 795400849
795400878 795400888
795401002 795401005
795401014 795401019
795401020 795401022
795401091 795401093
795401206 795401208
795401217 795401220
795401723 795401725
795401753 795401755
795401772 795401774
795401809 795401812
795401821 795401823
795401832 795401834
795401899 795401908
795401956 795401961
795401988 795401994
795402045 795402047
795402085 795402087
795402107 795402111
795402119 795402121
795402131 795402135
795402166 795402169
795402222 795402224
795402259 795402261
795402285 795402288
795402296 795402298
795402351 795402354
795402448 795402451
795402485 795402487
795402505 795402507
795402562 795402564
795402580 795402582
795402632 795402637
795402659 795402661
795402846 795402848
795402874 795402876
795402891 795402893
795402938 795402940
795402992 795402996
795403026 795403029
795403063 795403068
795403069 795403073
795403074 795403078
795403248 795403250
795403313 795403317
795403355 795403358
795403405 795403407
795403526 795403529
795403575 795403577
795403589 795403591
795403595 795403597
795403620 795403623
795403651 795403655
795403659 795403662
795408344 795408347
795408423 795408427
795408447 795408449
795408490 795408495
795408512 795408516
795408732 795408735
795408759 795408761
795408763 795408765
795408807 795408810
795408825 795408830
795408921 795408924
795408950 795408955
795408976 795408979
795409146 795409149
795409168 795409172
795409211 795409214
795409231 795409236
795409237 795409240
795409246 795409248
795409250 795409252
795409253 795409256
795409263 795409267
795409296 795409300
795409307 795409311
795409315 795409319
795409322 795409325
795409329 795409333
795409366 795409369
795409370 795409373
795409376 795409379
795409391 795409393
795409413 795409417
795409421 795409426
795409437 795409440
795409442 795409446
795409481 795409484
795409490 795409492
795409625 795409628
795409642 795409646
795409649 795409652
795409672 795409675
795409677 795409683
795409693 795409696
795409734 795409740
795409802 795409805
795409806 795409809
795409814 795409817
795409849 795409855
795409996 795409998
795410062 795410064
795410128 795410130
795410160 795410163
795410177 795410179
795410187 795410191
795410521 795410524
795410566 795410569
795410571 795410574
795410578 795410582
795410583 795410587
795410593 795410599
795410603 795410606
795410620 795410623
795410627 795410631
795410726 795410729
795410731 795410734
795410735 795410739
795410751 795410753
795410759 795410762
795410767 795410769
795410777 795410780
795410793 795410799
795410801 795410807
795411420 795411423
795411438 795411441
795411442 795411455
795411469 795411474
795411560 795411563
795411573 795411576
795411593 795411597
795411733 795411736
795411745 795411747
795411748 795411752
795411753 795411755
795411761 795411764
795411773 795411776
795411778 795411781
795411788 795411791
795411800 795411802
795411812 795411815
795411817 795411819
795411823 795411825
795411835 795411838
795411862 795411866
795411867 795411873
795411879 795411881
795412289 795412292
795412320 795412322
795412323 795412325
795412333 795412337
795412352 795412354
795412364 795412367
795412375 795412377
795412381 795412388
795412391 795412393
795412402 795412405
795412413 795412416
795412435 795412437
795412464 795412469
795412476 795412480
795412493 795412495
795412543 795412549
795412577 795412579
795412582 795412585
795412608 795412611
795412633 795412636
795412684 795412688
795412701 795412703
795412704 795412707
795412710 795412712
795412809 795412814
795412944 795412946
795413063 795413067
795413103 795413107
795413110 795413113
795413127 795413130
795413402 795413407
795413434 795413437
795413441 795413444
795413447 795413449
795413459 795413461
795413470 795413473
795413482 795413484
795413523 795413525
795413718 795413720
795413740 795413742
795413745 795413749
795413767 795413769
795413811 795413813
795413819 795413822
795413852 795413856
795413859 795413861
795413866 795413868
795413907 795413909
795413946 795413948
795413957 795413960
795414251 795414254
795414299 795414301
795414437 795414439
795414451 795414453
795414455 795414458
795414497 795414501
795414502 795414505
795414514 795414516
795414543 795414546
795414653 795414655
795414690 795414693
795414747 795414749
795414767 795414769
795414771 795414774
795414782 795414784
795414807 795414809
795414900 795414903
795414942 795414944
795415010 795415013
795415151 795415153
795415239 795415243
795415293 795415296
795415297 795415299
795415328 795415331
795415338 795415340
795415343 795415345
795415368 795415372
795415399 795415402
795415419 795415421
795415442 795415444
795415593 795415597
795415733 795415736
795415768 795415771
795415862 795415864
795415865 795415868
795415873 795415876
795415881 795415884
795415895 795415899
795415904 795415907
795415918 795415924
795415928 795415931
795415932 795415935
795415972 795415974
795416007 795416011
795416014 795416016
795416020 795416026
795416029 795416032
795431860 795431863
795431877 795431880
795431914 795431917
795431922 795431926
795432032 795432034
795432036 795432040
795432042 795432045
795432100 795432103
795432189 795432192
795432209 795432212
795432241 795432244
795432289 795432296
795432297 795432300
795432305 795432308
795432336 795432340
795432577 795432580
795432728 795432731
795432827 795432830
795432841 795432844
795432889 795432891
795432902 795432906
795433132 795433134
795433159 795433162
795433239 795433241
795433296 795433299
795433304 795433307
795433317 795433321
795433337 795433339
795433409 795433412
795433428 795433430
795433462 795433465
795433471 795433473
795433474 795433477
795433580 795433583
795433598 795433601
795433622 795433625
795433639 795433641
795433653 795433655
795433658 795433661
795433666 795433668
795433684 795433686
795433775 795433780
795433911 795433913
795433941 795433944
795433958 795433962
795434018 795434021
795434075 795434077
795434202 795434204
795434207 795434210
795434328 795434330
795434549 795434553
795434607 795434609
795434670 795434673
795434698 795434702
795434713 795434717
795434937 795434939
795434968 795434972
795435020 795435022
795435078 795435082
795435102 795435106
795435144 795435150
795435156 795435159
795435164 795435169
795435296 795435299
795435312 795435315
795435414 795435416
795435428 795435431
795435462 795435464
795435486 795435491
795435525 795435528
795435560 795435562
795435583 795435585
795435602 795435604
795435612 795435615
795435628 795435631
795435658 795435661
795435716 795435718
795435859 795435862
795435897 795435901
795435989 795435991
795436044 795436049
795436251 795436253
795436257 795436260
795436747 795436749
795436762 795436765
795436768 795436774
795436779 795436782
795437285 795437288
795437289 795437291
795437293 795437297
795437323 795437328
795437344 795437347
795437375 795437379
795437389 795437391
795437479 795437482
795437532 795437535
795437548 795437552
795437565 795437567
795437574 795437576
795437670 795437673
795437688 795437690
795437719 795437721
795437790 795437793
795437801 795437804
795437840 795437844
795437879 795437881
795437896 795437899
795437908 795437912
795437924 795437927
795437934 795437937
795437958 795437960
795437973 795437975
795437976 795437978
795438186 795438188
795438193 795438195
795438206 795438209
795438214 795438217
795438222 795438225
795438244 795438249
795438260 795438263
795438283 795438287
795438302 795438305
795438311 795438313
795438319 795438322
795438325 795438329
795438374 795438378
795438389 795438392
795438395 795438399
795438403 795438406
795438504 795438506
795438511 795438514
795438520 795438522
795438523 795438526
795438529 795438537
795438600 795438603
795438608 795438611
795438613 795438616
795438619 795438621
795438623 795438625
795438642 795438644
795438657 795438662
795438681 795438685
795438691 795438693
795438727 795438729
795438740 795438744
795438748 795438750
795438761 795438765
795438768 795438770
795438775 795438780
795438841 795438844
795438849 795438852
795438858 795438861
795438868 795438870
795438887 795438889
795438911 795438914
795438919 795438922
795438926 795438929
795438941 795438943
795439003 795439006
795439007 795439012
795439093 795439097
795439115 795439118
795439121 795439123
795439160 795439163
795439175 795439178
795439182 795439185
795439190 795439195
795439324 795439328
795439329 795439333
795439339 795439345
795439346 795439349
795439350 795439352
795439372 795439378
795439501 795439507
795439512 795439514
795439515 795439517
795439545 795439549
795439567 795439569
795439583 795439586
795439608 795439610
795439615 795439620
795439718 795439720
795439762 795439765
795439766 795439768
795439807 795439810
795439843 795439846
795439897 795439899
795439952 795439954
795439966 795439969
795440092 795440096
795440168 795440170
795440305 795440309
795440311 795440316
795440342 795440346
795440379 795440385
795440411 795440417
795440429 795440431
795440437 795440441
795440442 795440445
795440455 795440458
795440460 795440466
795440478 795440481
795440485 795440489
795440531 795440534
795440560 795440562
795440620 795440623
795440628 795440634
795441188 795441192
795441203 795441206
795441207 795441209
795441215 795441218
795441238 795441240
795441780 795441783
795441789 795441791
795441797 795441800
795441806 795441812
795441840 795441842
795441859 795441862
795441873 795441876
795441882 795441885
795441891 795441894
795442146 795442149
795442150 795442153
795442154 795442157
795442160 795442163
795442177 795442180
795442188 795442193
795442224 795442227
795442233 795442235
795442242 795442247
795442269 795442274
795442284 795442288
795442374 795442377
795442402 795442404
795442409 795442413
795442415 795442418
795442427 795442430
795442442 795442446
795442529 795442531
795442537 795442539
795442561 795442564
795442567 795442571
795442588 795442591
795442593 795442596
795442626 795442631
795442717 795442720
795442725 795442729
795442799 795442803
795442808 795442811
795442997 795442999
795443007 795443010
795443257 795443260
795443273 795443276
795443335 795443339
795443574 795443576
795443623 795443625
795450703 795450705
795450918 795450922
795450964 795450967
795450993 795450996
795451094 795451097
795451621 795451625
795451997 795451999
795452042 795452045
795452150 795452153
795452406 795452409
795452563 795452566
795452629 795452632
795452671 795452676
795452809 795452811
795453035 795453038
795453052 795453055
795453059 795453061
795453110 795453112
795453157 795453159
795453237 795453239
795453338 795453340
795453647 795453649
795453700 795453703
795453710 795453712
795453716 795453719
795453744 795453746
795453751 795453754
795453783 795453786
795453846 795453849
795453871 795453873
795453881 795453883
795453939 795453941
795454107 795454109
795454116 795454118
795454132 795454136
795454171 795454173
795454201 795454204
795454225 795454228
795454316 795454319
795454428 795454430
795454499 795454501
795454733 795454735
795454796 795454798
795454912 795454915
795454927 795454929
795454939 795454941
795454942 795454946
795454980 795454983
795455127 795455129
795455193 795455195
795455215 795455219
795455284 795455288
795455340 795455342
795455395 795455397
795455448 795455451
795455466 795455470
795455479 795455481
795455500 795455502
795455514 795455516
795455540 795455542
795455607 795455612
795455713 795455715
795455726 795455728
795455744 795455746
795455755 795455758
795455885 795455891
795455893 795455895
795455918 795455922
795455957 795455959
795455980 795455982
795456028 795456030
795456057 795456059
795456085 795456088
795456108 795456111
795456141 795456143
795456162 795456164
795456202 795456209
795456220 795456222
795456277 795456279
795456306 795456308
795456317 795456320
795456345 795456347
795456366 795456368
795456453 795456455
795456478 795456480
795456639 795456641
795456649 795456651
795456660 795456662
795456714 795456716
795456737 795456740
795456743 795456745
795456789 795456792
795456811 795456813
795456829 795456831
795456835 795456837
795456843 795456847
795456862 795456865
795456899 795456901
795456906 795456909
795456924 795456928
795456947 795456951
795456961 795456964
795456981 795456984
795457039 795457041
795457114 795457116
795457159 795457161
795457171 795457177
795457185 795457187
795457235 795457238
795457256 795457258
795457296 795457298
795457299 795457301
795457326 795457329
795457444 795457447
795457542 795457545
795457549 795457552
795457683 795457686
795457695 795457697
795457709 795457713
795457737 795457741
795457777 795457779
795457839 795457841
795457876 795457882
795457884 795457887
795457895 795457897
795457920 795457922
795457924 795457927
795457990 795457992
795458044 795458048
795458053 795458057
795458085 795458087
795458088 795458090
795458117 795458119
795458173 795458175
795458186 795458188
795458189 795458191
795458259 795458261
795458291 795458293
795458317 795458319
795458336 795458340
795458387 795458389
795458555 795458558
795458690 795458694
795458884 795458887
795458895 795458897
795458903 795458907
795458909 795458913
795458970 795458972
795458977 795458980
795459046 795459051
795459206 795459227
795459228 795459231
795459234 795459240
795459323 795459326
795459468 795459472
795459513 795459515
795459607 795459614
795459768 795459770
795459781 795459783
795459804 795459806
795459809 795459811
795459814 795459818
795459831 795459833
795459870 795459872
795460415 795460417
795460444 795460448
795460478 795460480
795460495 795460497
795460514 795460516
795460524 795460531
795460532 795460534
795460541 795460543
795460612 795460616
795460645 795460647
795460758 795460760
795460766 795460768
795460810 795460812
795460836 795460838
795460873 795460875
795460903 795460905
795460912 795460914
795460932 795460936
795460976 795460981
795460986 795460989
795461014 795461016
795461113 795461115
795461160 795461162
795461168 795461170
795461384 795461387
795461423 795461426
795461435 795461437
795461456 795461460
795461470 795461472
795461497 795461499
795461556 795461559
795461690 795461692
795461702 795461704
795461706 795461708
795461743 795461745
795461754 795461756
795461759 795461761
795461777 795461780
795461822 795461824
795461858 795461860
795461862 795461865
795461866 795461868
795461928 795461930
795461939 795461941
795461961 795461964
795461984 795461987
795462011 795462013
795462018 795462020
795462067 795462069
795462100 795462102
795462166 795462169
795462198 795462200
795462241 795462244
795462320 795462322
795462373 795462375
795462380 795462382
795462396 795462398
795462424 795462426
795462578 795462581
795462592 795462594
795462743 795462746
795462791 795462794
795462813 795462817
795462877 795462880
795462890 795462893
795462988 795462992
795463026 795463029
795463243 795463246
795463248 795463255
795463276 795463278
795463291 795463295
795463563 795463566
795463590 795463593
795463612 795463614
795463630 795463633
795463638 795463643
795463653 795463656
795463684 795463687
795463734 795463736
795463739 795463742
795463750 795463753
795463794 795463796
795463850 795463852
795463853 795463855
795463884 795463886
795463902 795463906
795463970 795463972
795464057 795464059
795464061 795464064
795464084 795464086
795464089 795464091
795464121 795464125
795464171 795464175
795464268 795464270
795464329 795464331
795464399 795464401
795464499 795464501
795464516 795464520
795464593 795464595
795464596 795464598
795464615 795464617
795464768 795464770
795464787 795464789
795464793 795464795
795464825 795464829
795464852 795464854
795464867 795464869
795464895 795464897
795464946 795464948
795465047 795465049
795465068 795465070
795465085 795465087
795465091 795465093
795465135 795465139
795465333 795465335
795465387 795465389
795465400 795465405
795465415 795465419
795465494 795465497
795465503 795465505
795465587 795465590
795465593 795465595
795465620 795465622
795465665 795465668
795465671 795465673
795465721 795465723
795465752 795465754
