# Id	q	chi1	chi2	chi1_x	chi1_y	chi1_z	chi2_x chi2_y	chi2_z	eccentricity	omega0	num_orbs	af	af_x	af_y	af_z	M_f	m1	m2	Lx	Ly	Lz	L
SXS:BBH:0066 0.999999990018003 1.20920625399875e-07 1.22200411538607e-07 7.08806898871232e-10 -6.65439572558274e-10 1.20916716917275e-07 5.85034089849381e-10 1.30607389473754e-09 1.22192031189845e-07 8.0e-05 0.0122836028408753 28.1051765532 0.621631430432 -4.47440647761e-10 9.29936000249e-10 0.621631430432 0.951609426767 0.500000000004412 0.499999999993418 5.8994449593e-06 -5.254024735e-07 1.18462407392718 1.18462407394199
SXS:BBH:0067 0.999999990068003 1.2090333509015e-07 1.22184350365978e-07 7.06969703758237e-10 -6.65910934586286e-10 1.20899434210365e-07 5.87336559777053e-10 1.30768811654264e-09 1.22175940601706e-07 0.00025 0.0122752949625045 28.1192485537 0.621634702965 -6.00095892652e-10 6.42885100826e-10 0.621634702965 0.951606709 0.500000000026346 0.499999999974003 6.2136800674e-06 -1.3771842421e-06 1.18473113964937 1.18473113966647
SXS:BBH:0068 0.999999990354003 1.20710149148708e-07 1.22036855295667e-07 7.06985751505488e-10 -6.59648871051224e-10 1.20706276315764e-07 6.01413856389607e-10 1.3205934436037e-09 1.22028227819573e-07 0.00196 0.0121924540918428 28.2934102931 0.62163131265 -5.49621199063e-10 -3.76743592836e-10 0.62163131265 0.951604370214 0.500000000003792 0.499999999996416 1.0335094154e-06 -6.06166722e-07 1.18582360611295 1.18582360611355
SXS:BBH:0069 0.999999990554003 1.18869493441776e-07 1.20452523341607e-07 6.92016331202915e-10 -6.20671186465576e-10 1.18865858646544e-07 7.38329816166611e-10 1.41777248120491e-09 1.20441916165571e-07 0.01857 0.0113875081209959 30.0675882054 0.621660865748 -3.84355227889e-10 8.25936838762e-10 0.621660865748 0.951633629834 0.499999999975419 0.500000000023366 -4.2610683904e-06 -3.401952852e-07 1.19676459961718 1.19676459962481
SXS:BBH:0070 0.999999989740003 1.20925677068584e-07 1.22198636720697e-07 7.0932633383356e-10 -6.65765605637007e-10 1.2092176390876e-07 5.84711211281095e-10 1.30543066541429e-09 1.22190264669384e-07 7.5e-05 0.0122845262038409 28.1033167559 0.621630433297 -3.86646297109e-10 9.07229864611e-10 0.621630433297 0.95160928413 0.500000000164508 0.499999999835768 2.4781235396e-06 5.88698574e-08 1.18461155643946 1.18461155644205
SXS:BBH:0071 0.999999990288003 1.20921922095337e-07 1.2220493282237e-07 7.08995595866825e-10 -6.65328795114081e-10 1.20918013157967e-07 5.85591245491452e-10 1.30629644736973e-09 1.22196547736034e-07 7.5e-05 0.0122854496196697 28.1016090723 0.621630142221 -4.89775709618e-10 7.08868690171e-10 0.621630142221 0.951609310651 0.499999999980333 0.500000000019983 -3.2836020111e-06 -1.8571754847e-06 1.18459819191372 1.18459819191972
SXS:BBH:0072 0.999999989794004 1.20949320374637e-07 1.22213310280895e-07 7.08801855261149e-10 -6.66816931577704e-10 1.20945405262855e-07 5.84178859023802e-10 1.30437880075056e-09 1.2220495301263e-07 0.00014 0.0122937627318412 28.08325212 0.621630582934 -4.67601122288e-10 8.04754500914e-10 0.621630582934 0.951609758808 0.499999999952969 0.50000000004721 -4.7087338402e-06 7.34042599e-07 1.18448960345487 1.18448960346446
SXS:BBH:0073 0.999999989842003 1.21133329112601e-07 1.22359672796639e-07 7.11371023685034e-10 -6.71512412406809e-10 1.21129378947671e-07 5.69066823686173e-10 1.29099314661683e-09 1.22351538717525e-07 0.0018 0.0123771271256831 27.9105770892 0.621622421997 6.65057402368e-10 9.78801507677e-10 0.621622421997 0.951608554954 0.500000000018168 0.499999999981891 -4.3349978112e-06 -4.917798659e-07 1.18339870674302 1.18339870675106
SXS:BBH:0074 0.999999985924005 1.33063805202431e-07 1.33892486596561e-07 8.45703872931913e-10 -6.28079262781809e-10 1.33059635338255e-07 2.72343063157768e-10 1.21878054886862e-09 1.33886662406081e-07 0.01908 0.0125303648902589 26.2281801219 0.621717973796 -8.4072424583e-10 -6.17659098184e-11 0.621717973796 0.951601605346 0.49999999995796 0.500000000042028 -2.7269381699e-06 9.73566131e-08 1.17251795559849 1.17251795560166
SXS:BBH:0075 1.50061472637187 0.499247971005035 2.50563907812661e-07 0.496641085338547 0.0509512406766763 -0.000374138879699523 1.15659183432254e-08 5.48856804135594e-09 2.50236642105198e-07 0.00014 0.0144757014886297 21.4275795878 0.624103596361076 0.0864911793946 0.00225210949559 0.618077262873 0.954708559379 0.599999999937744 0.400000000035714 0.180202904987713 -0.0005043247307031 1.08714767899872 1.10198158662554
SXS:BBH:0076 1.50061480138447 0.499248050086352 2.50639371061897e-07 0.496642854512525 0.0509347620302467 -0.000374958128195458 1.14835090380655e-08 5.50391365788538e-09 2.5031566127776e-07 0.00017 0.0144684508370454 21.4415344904 0.623876046975681 0.0865676439294 0.0021836715306 0.617837030772 0.954651450415 0.600000000150391 0.399999999913282 0.180205008737436 -0.00050340240251 1.08725996351295 1.10209270338126
SXS:BBH:0077 1.50061553461459 0.499250640226499 2.50958664808282e-07 0.49666230075043 0.0507702078946838 -0.000383105975564438 1.13392766496608e-08 5.54435593233649e-09 2.50641042857537e-07 0.00215 0.0143963261817585 21.5965967718 0.621090865116246 0.0862226617413 0.00219422833533 0.615072923071 0.954056635034 0.599999999861529 0.400000000066304 0.180203496724655 -0.0005066102350298 1.08837514565043 1.10319264616626
SXS:BBH:0078 1.50062323327259 0.499276839839747 2.48396340617057e-07 0.496845780829005 0.049208045789659 -0.000448444358648185 7.84636123118458e-09 5.27118015788799e-09 2.48216420301152e-07 0.02016 0.0137115524108629 23.2094307875 0.621088505195691 0.0864640528986 -0.00459390480168 0.615023410027 0.954059239805 0.599999999862941 0.400000000058028 0.180205559768937 -0.0005094778199115 1.09957574706835 1.11424464408863
SXS:BBH:0079 1.5006147089481 0.49924786996806 2.50558070400453e-07 0.496640606767601 0.0509549166919079 -0.000373954643234289 1.14955907517771e-08 5.49606088344999e-09 2.50233873308215e-07 0.00015 0.0144773136934648 21.4240954205 0.6241480653952 0.0864731921416 0.00226991032495 0.618124616954 0.954720001785 0.600000000012049 0.399999999998106 0.180206335221502 -0.000505547397621 1.08712206928457 1.10195688316635
SXS:BBH:0080 1.50061463313705 0.499247515986744 2.505122642857e-07 0.496638546992024 0.0509715277820211 -0.00037311680639076 1.15872552435516e-08 5.48111362030866e-09 2.50184107143021e-07 0.00026 0.0144845728927065 21.411024308 0.624313403163706 0.0863890566968 0.00235624530523 0.618303003681 0.954764689507 0.600000000139838 0.399999999984551 0.180205774302107 -0.0005056052736424 1.08701077202588 1.1018469926577
SXS:BBH:0081 1.50061429168793 0.499244659431797 2.50070208613319e-07 0.4966185687969 0.0511379915787566 -0.000364574519660171 1.17224621424727e-08 5.41829419549209e-09 2.49736531579259e-07 0.00216 0.0145575559152921 21.2574656453 0.623037458517883 0.0856781588256 0.00362479479586 0.617107598948 0.954557193985 0.600000000006527 0.400000000008291 0.180201099733287 -0.0005044495256194 1.08589458640649 1.1007450856585
SXS:BBH:0082 1.50060722487403 0.499215792421284 3.35114142418578e-07 0.496405321804964 0.0528970204134146 -0.000262902840131403 1.40139553232637e-08 6.30454409773939e-09 3.34761631954524e-07 0.02203 0.0153278049721372 19.7674783828 0.624269685627999 0.0891913459465 0.0100697056251 0.617783251012 0.954835316158 0.600000000032793 0.399999999990344 0.180197441410978 -0.0004989035167178 1.07476710756398 1.08976864622598
SXS:BBH:0083 1.00046151101294 0.499502999997751 1.13010496131519e-07 -6.35560385338629e-12 3.77994388721071e-12 0.499502999997751 -2.4898071616537e-09 -1.22825187218006e-09 1.12976389097582e-07 0.02578 0.0114893052621431 32.3996167374 0.677653513606 6.18874910893e-10 1.21715350768e-08 0.677653513606 0.943876853681 0.500000000068009 0.499999999974522 -1.8708886278e-06 -4.475006558e-07 1.31437733693328 1.31437733693468
SXS:BBH:0084 1.00046018181914 0.499504999998725 1.04517258406062e-07 -1.0428182225567e-12 1.51313342105504e-11 0.499504999998725 -2.20577637218e-09 -1.63718184962159e-09 1.04481153759454e-07 0.00623 0.012248968220477 30.6904138889 0.677549183084 -9.30075405913e-09 -1.26340584812e-09 0.677549183084 0.943860861329 0.500000000017151 0.50000000003724 1.5985135393e-06 1.4903615524e-06 1.30399055949942 1.30399055950125
SXS:BBH:0085 1.0004601529235 0.499504999999274 1.03744602855757e-07 -1.00108435789509e-12 1.43037027819409e-11 0.499504999999274 -2.22090990601025e-09 -1.61136858646432e-09 1.03708310526046e-07 0.00751 0.0121843780753278 30.828557644 0.677475976456 -5.32544523895e-09 -1.2798116573e-08 0.677475976456 0.943877343631 0.500000000004151 0.499999999958931 -2.6024590519e-06 -6.43654113e-08 1.30465190815404 1.30465190815663
SXS:BBH:0086 0.999999990060003 1.20976023224811e-07 1.2228341825764e-07 7.04553572557134e-10 -6.6421285601528e-10 1.20972148120281e-07 5.87075946241501e-10 1.30884922932385e-09 1.22275004135355e-07 0.00118 0.0122375655044824 28.1881612725 0.621630714867 -8.25777034069e-10 3.21310311377e-10 0.621630714867 0.951609387939 0.500000000042182 0.499999999957968 -3.1366920702e-06 5.564705914e-07 1.18516243117095 1.18516243117523
SXS:BBH:0087 0.999999990032003 1.2191582990008e-07 1.2318324658872e-07 7.10740031204062e-10 -6.83373989847737e-10 1.21911842857137e-07 5.93242590979725e-10 1.29212365037698e-09 1.23175040977618e-07 0.02171 0.0113488495734492 29.9645679189 0.621575909073 2.47070906117e-11 -1.10300511e-11 0.621575909073 0.951636784124 0.499999999927239 0.500000000072771 2.4581079317e-06 -2.8890163e-08 1.19581377802925 1.19581377803177
SXS:BBH:0088 1.00045908521236 0.499505505943578 1.16219334710746e-07 0.495028468042526 0.0667266017293608 0.000356254222179846 7.13652430450207e-08 4.68733437216861e-08 7.88468483459053e-08 0.06416 0.012451945749016 31.8745704752 0.628503946074243 0.061506099728 0.00926334424295 0.625418580137 0.951115894558 0.499999999979666 0.499999999993996 0.125176429480729 -0.0006669061919188 1.20766516795033 1.21413538830804
SXS:BBH:0089 1.00046034865684 0.499500999999461 1.37682551176128e-07 1.17194411654106e-13 -1.10176335338469e-12 -0.499500999999461 -2.28713135714392e-10 9.22052272931295e-12 1.3768236090237e-07 0.06572 0.0116886822095266 31.0617005487 0.557988681914 1.74202662011e-10 2.70299324532e-09 0.557988681914 0.957703850694 0.500000000038193 0.499999999999296 1.8810031219e-06 6.38342094e-07 1.09987270397205 1.09987270397384
SXS:BBH:0090 0.999999992722002 9.66018733483756e-08 9.51614904379253e-08 6.55149798494264e-10 -2.94014542104826e-10 9.65992042855746e-08 1.04919987969761e-09 1.08644136466158e-09 9.51495038722796e-08 0.00099 0.0113180128614698 32.4230785714 0.621613862536 2.48469327453e-10 -9.78730291451e-10 0.621613862536 0.95160901398 0.500000000109223 0.499999999889589 -7.77693346e-08 1.5035852049e-06 1.21052728685036 1.2105272868513
SXS:BBH:0091 0.999999991568003 9.66716167255591e-08 9.94106781022241e-08 6.97873003383385e-10 -3.08914461277739e-10 9.66686041352628e-08 1.5202249661653e-09 1.61083470676914e-09 9.93860002633355e-08 0.02181 0.0105565758437695 34.1826421918 0.62164729158 -6.97077547309e-10 -2.00771233852e-10 0.62164729158 0.95158562927 0.499999999967602 0.500000000032528 4.2067863054e-06 3.286387114e-07 1.22047180842306 1.22047180843035
SXS:BBH:0092 1.50069332573701 0.499565109761714 3.78465911867158e-07 0.247780181202923 0.0285419534962392 -0.432845974435363 -4.28072213158498e-08 3.38418575563849e-08 3.74511304136189e-07 0.00337 0.014577261776906 19.5062812626 0.521136513204934 0.0566691597576 0.010576479869 0.517938229716 0.961710791898 0.599999999989131 0.399999999997566 0.0901088635081867 -0.0002837485938267 0.943509858548035 0.947803007472194
SXS:BBH:0093 1.49999920376175 8.73408525812556e-08 1.65991975239912e-07 -6.63915056767185e-10 -5.15817867291508e-10 8.73368059774675e-08 -1.39347786841867e-09 5.92557798120668e-10 1.65985068421028e-07 0.00229 0.012385628144815 28.9290060611 0.605870693746001 2.02701443038e-08 -3.64584663633e-08 0.605870693746 0.955223400839 0.599999999931648 0.40000000007082 -2.409176273e-07 1.0684448135e-06 1.13626270076425 1.13626270076477
SXS:BBH:0094 1.50067966209051 0.499517652295517 2.50531274776701e-07 0.496027640602045 0.0589440861279146 0.000243770667680587 9.88991347739952e-09 5.16607843231553e-09 2.50282681954385e-07 0.01301 0.0148055046071838 21.4186789475 0.624127186637396 0.0863000515435 0.00214985518555 0.618128161732 0.954690738695 0.600000000099731 0.39999999996131 0.180202964487644 -0.0005037753428063 1.08708811011799 1.10192282913081
SXS:BBH:0095 1.50061445535596 0.499246682429984 2.49903777515809e-07 0.496625380451353 0.0510915547368645 -0.000366665330339836 1.17218627130867e-08 5.46445714660848e-09 2.4956889962353e-07 0.00135 0.0145140582553959 21.409223289 0.624097161853568 0.0864388020079 0.00209322420925 0.61807865143 0.954701570676 0.600000000019648 0.400000000027235 0.180202143515104 -0.0005054068582753 1.08710906008791 1.10194336355765
SXS:BBH:0096 1.50061466231214 0.499247765335243 2.50475261516066e-07 0.496639054510827 0.0509690244360732 -0.000373195472181479 1.1582673214713e-08 5.48344609023484e-09 2.50147216917795e-07 0.00021 0.0144826155429409 21.4062728661 0.624128955530684 0.0864269806947 0.00210837562125 0.618112356204 0.954711509727 0.600000000162676 0.399999999964801 0.180203846507523 -0.0005038787086278 1.08708599507075 1.10192088684661
SXS:BBH:0097 1.5006786420692 0.499519091347252 2.4251888415722e-07 0.495300462780759 0.0647795354135028 0.000621273821052873 9.02483388349242e-09 5.08194846617749e-09 2.42297617293331e-07 0.03971 0.0160867949733727 19.2392223323 0.624287130105271 0.0908360795843 0.0119758038581 0.617527171534 0.954734679207 0.600000000190701 0.399999999941035 0.180196108437501 -0.0004978162584545 1.07094294044261 1.08599708425064
SXS:BBH:0098 1.50067585878641 0.499524797336286 1.43545141707167e-07 0.486226007519182 0.114485214661839 0.00155832912030261 2.02833696992274e-09 5.19808916165337e-09 1.43436653007293e-07 0.02051 0.0127711181644527 27.5277282436 0.623152681091401 0.0990194250514 -0.0149185424709 0.615054350854 0.954547791405 0.600000000213458 0.399999999943429 0.180173151389317 -0.0005180461986036 1.12766986039171 1.14197283106441
SXS:BBH:0099 1.50067608786545 0.499524537651948 1.47799891785824e-07 0.496127445113313 0.0581556769549224 0.000489039511278475 6.78038067672164e-09 9.92949169925456e-09 1.47310012030325e-07 0.00205 0.0123027643907371 29.0367885408 0.621189271060486 0.104189038715 -0.0132355117994 0.612246335979 0.95410326802 0.600000000178845 0.39999999990538 0.180174839202895 -0.000521037178204 1.13652984232031 1.1507229582511
SXS:BBH:0100 1.49999917932677 9.59854620805196e-08 1.60433718347626e-07 -5.28556555262078e-10 -5.00253231578084e-10 9.59827031578245e-08 5.86957250750993e-10 -1.52075600376042e-10 1.60432572556333e-07 0.02188 0.0124436429919647 27.357143456 0.605976328610001 -1.0147295181e-10 3.82542904699e-08 0.60597632861 0.955249458801 0.599999999983051 0.400000000016962 -2.8332474964e-06 1.0890738539e-06 1.12690612619726 1.12690612620135
SXS:BBH:0101 1.50067562411551 0.499524000000137 1.38033182216956e-07 1.12818789924948e-13 -5.05019128947381e-12 -0.499524000000137 -2.86211432330411e-10 -7.12274347746175e-10 1.38031047743647e-07 0.00247 0.0115070055874967 30.4877590367 0.500647530429 -7.06943730683e-10 -5.64332848351e-09 0.500647530429 0.962663250804 0.600000000060262 0.399999999999929 -1.7109663001e-06 1.2227393206e-06 0.992044480101895 0.992044480104124
SXS:BBH:0102 1.50003619496547 0.498990231422397 0.498623799610655 0.496379195114148 0.0509756757519752 -0.000652835689850082 0.493612472930974 0.0705069427815779 -0.00109138660902093 0.00088 0.0144794186151839 21.6390890256 0.631641137983696 0.137359839553 -0.000752580928958 0.616524318493 0.953667711242 0.600000000605815 0.399999999270327 0.260401366196347 -0.0012213848627745 1.0872543470715 1.11800374709738
SXS:BBH:0103 1.50067608715858 0.499524437300926 1.47667780765774e-07 0.496122930825117 0.0581932997366423 0.000490750511277781 6.76666026316158e-09 9.92174686465689e-09 1.47178615037394e-07 0.00227 0.0123134654672543 29.0566472003 0.621402122565144 0.103504056576 -0.013399174712 0.612574869153 0.954185063873 0.599999999947712 0.400000000041119 0.18017738945073 -0.0005212219695064 1.13640325949353 1.15059833631426
SXS:BBH:0104 2.99980449451338 0.499545774298269 0.499378962870356 0.000167099553383322 0.000863522987593544 0.499545000000046 -0.474053152256479 -0.157009673308584 0.000959104112782885 0.00096 0.0174749999233606 21.9342980161 0.697269083530039 -0.0212003479257 0.00216595108706 0.696943346873 0.960709618122 0.750000000123889 0.249999999438653 -0.0313802713819389 0.0006335435779029 1.07625162318313 1.07670918971363
SXS:BBH:0105 3.00132094319097 0.499547999999972 2.49394368253145e-07 1.84356174059208e-12 -1.05462967293416e-11 -0.499547999999972 -7.5049078158204e-12 -6.87912471806806e-12 2.4939436804535e-07 0.02191 0.0123786209020162 29.6539124182 0.302179381295 -2.67240484024e-09 -2.06193962694e-09 0.302179381295 0.977505432352 0.75000000007927 0.249999999953011 1.570357783e-06 -1.6606554663e-06 0.612209200895585 0.612209200899851
SXS:BBH:0106 4.99998653174124 1.46491932145827e-07 3.85960882882581e-07 4.90210586091345e-10 1.39086916691677e-11 1.46491111279651e-07 4.16153613158082e-13 1.45018599247585e-10 3.85960855638151e-07 0.0359 0.0177515886043272 21.3169324708 0.402098503611 -5.06951361311e-10 6.58957148808e-10 0.402098503611 0.982389702768 0.833333333377111 0.166666666613163 6.444021819e-07 -4.653059868e-07 0.592079610782594 0.592079610783127
SXS:BBH:0107 4.99998799204793 2.32381769970351e-07 2.72220202214056e-07 5.6447329473633e-10 2.80114608270561e-11 2.32381082706426e-07 -2.01391156767744e-11 -1.97468416166132e-11 2.72220200752883e-07 0.00231 0.0159608832130466 28.651227546 0.402045045638 -1.82283756638e-10 -2.68459772244e-10 0.402045045638 0.982368658414 0.833333333375753 0.166666666620503 -2.4094652135e-06 9.515526891e-07 0.614610244751829 0.614610244757288
SXS:BBH:0108 5.00218387322502 0.499553000000557 3.01577743693859e-07 -3.44442833083067e-11 -1.88024715414025e-11 -0.499553000000557 7.35066850380402e-12 6.02020870302626e-11 3.01577737595392e-07 0.03529 0.0175532001261213 20.7279065412 0.113710391729 1.6521172394e-10 -1.88481992367e-10 0.113710391729 0.986606822393 0.833333333334069 0.166666666655071 2.5005070936e-06 -4.3500366186e-06 0.272712835007878 0.272712835054035
SXS:BBH:0109 5.00218379444791 0.499548999999924 5.58927267803976e-07 2.68923390601678e-11 -8.24271574812639e-12 -0.499548999999924 -9.44260481199576e-12 -8.04494001500618e-12 5.58927267666316e-07 0.00124 0.0196889437871232 14.7228083808 0.113533999434 -3.792618103e-09 1.09154361938e-09 0.113533999434 0.986670154384 0.833333333233573 0.166666666709768 -1.2249999254e-06 9.490620486e-07 0.252159990814972 0.252159990819734
SXS:BBH:0110 5.00217276740031 0.499550000000263 5.35882238709362e-07 1.60932115413375e-12 -7.34393660150615e-13 0.499550000000263 -8.76599564280553e-11 -1.15133490976698e-10 5.35882219171498e-07 0.00041 0.0192459831382902 24.2368642452 0.671627915504004 7.27094432771e-08 -8.48458881491e-09 0.671627915504 0.974853720523 0.833333333358636 0.166666666674079 2.0937267512e-06 -1.6914502244e-06 0.918433751889007 0.918433751892951
SXS:BBH:0111 5.00218365408512 0.499548999999286 5.5822109028558e-07 3.03505372932581e-11 -7.13354878947032e-12 -0.499548999999286 -3.78353565413867e-12 -7.40954957140528e-12 5.58221090223582e-07 0.00569 0.0199213296199243 14.4927476428 0.113567527693 8.32603115847e-10 4.11534553093e-09 0.113567527693 0.986668428035 0.833333333300162 0.166666666701714 3.089092005e-07 -1.732660902e-07 0.251296527148391 0.251296527148641
SXS:BBH:0112 4.99998628366641 2.96794681133087e-07 3.72123233546269e-07 1.05186224436186e-09 -3.87303692481365e-11 2.96792814661454e-07 5.42316166161634e-11 1.74418984209537e-10 3.72123188718307e-07 0.00119 0.0175933654401259 23.6885791871 0.402049796445 6.04119930041e-10 4.44158504608e-10 0.402049796445 0.982368051119 0.833333333339054 0.166666666664014 -1.6901444775e-06 -2.2328094834e-06 0.599825146374895 0.599825146381432
SXS:BBH:0113 4.99998631842974 3.15964957106963e-07 3.87685716908584e-07 1.1571202443617e-09 1.4635771962414e-11 3.15962837970131e-07 -9.72294524065223e-14 3.80628283837738e-11 3.87685715040075e-07 0.00774 0.0177843311626715 23.3560926348 0.40205728387 1.15122215991e-09 -8.55061238842e-10 0.40205728387 0.98236298292 0.833333333312488 0.166666666693331 -1.8166811504e-06 9.393877125e-07 0.598768035966374 0.598768035969867
SXS:BBH:0114 8.00346468261491 0.499559000000101 4.9647565033408e-07 2.41524131955132e-11 -1.30750557894488e-10 -0.499559000000101 2.53520980714607e-12 -1.09069254511701e-10 4.96475638347058e-07 0.00174 0.0197309142037785 19.065083705 0.0517638043985 3.17764354429e-10 -1.40469023907e-11 -0.0517638043985 0.992253550128 0.888888888960811 0.111111111084699 7.048449876e-07 -1.6580449547e-06 0.032491447418782 0.0324914474687324
SXS:BBH:0115 1.06984127866512 0.205228766982204 0.385048634645457 0.019040883684174 0.0126146907894653 -0.203953821052335 0.24288996466139 -0.0672580502630722 0.291106974811545 0.0001 0.0161192099883232 17.6383834862 0.627719520713019 0.0274151851344 -0.0174109702856 0.626878825948 0.950703430117 0.516908212580165 0.483091787783007 0.0553575055517544 -0.0303917630890001 1.11576981347192 1.11755554194846
SXS:BBH:0116 1.07998215360712 0.106677881132792 0.211893130416687 -0.0779751222557687 0.0646702128573675 0.033433728496278 0.185084948496567 0.00660975593609627 0.102949364661815 0.0001 0.0165286084556516 17.8686195464 0.636708416152424 0.0137357896709 -0.00164680067532 0.636558106797 0.949820616402 0.51923076960034 0.480769231193203 0.0278176023300923 0.0014241730574291 1.13306947010095 1.13341178366168
SXS:BBH:0117 1.07961717783709 0.153839719859684 0.469518513303627 0.118258295488703 -0.0687578109397083 0.0703846459775983 -0.302166512782064 -0.298360957143024 -0.200309191353451 0.00018 0.016586091441255 17.067209972 0.612001961409318 -0.037937181671 -0.0187696435375 0.610536543949 0.953078682643 0.519230769192717 0.480769230288204 -0.0815013595333101 -0.0425583399363291 1.0772863447095 1.08120282667105
SXS:BBH:0118 1.11998518404724 0.344228842994245 0.352024705186716 -0.0102270847030145 0.0296220951128113 0.342799408647042 -0.190017675188177 -0.146181573684026 0.257770486466424 0.0001 0.0161943001432918 19.4637437499 0.689896247938516 -0.0323322033083 -0.00195652999914 0.689135424673 0.941988564509 0.528301885828729 0.471698114282495 -0.052182120076151 -0.0027323918395066 1.24130639596315 1.24240573416248
SXS:BBH:0119 1.12004402218685 0.269117491428656 0.0786902682375446 -0.0122139819925028 0.0680412150752605 0.260087362030187 0.0783895326693249 -0.00278714024436318 0.00628262146240189 0.0001 0.0158811116140182 18.4000070032 0.656318305173621 0.0101370021506 0.00664041028287 0.656206418625 0.947513035592 0.528301886598984 0.471698113061854 0.0160367383395984 0.0156078172268048 1.1692764120911 1.1694905338684
SXS:BBH:0120 1.11998733464663 0.24333600101245 0.268801838459199 0.138355221428733 -0.200001934962708 -0.00833475274437957 -0.0653244806018327 -0.241364027444247 -0.0986435342485204 0.00021 0.0165870588676375 17.1133840385 0.615227694857983 -0.0184980278297 -0.0447772725299 0.613317157229 0.953193705146 0.528301886449369 0.471698113737319 -0.043046407888294 -0.0944042313829434 1.07780176594599 1.08278428082946
SXS:BBH:0121 1.11979903793283 0.376766484233801 0.457331004496336 -0.060885212556523 -0.10884407330822 0.355526289097615 -0.323438053758605 -0.127065108270452 -0.297311169172455 0.00019 0.0159218408328108 17.8380692303 0.64386295480519 -0.0528213235992 -0.0142894423248 0.641533494201 0.949652776525 0.528301886253814 0.471698114309561 -0.0978617714818679 -0.0405463787726386 1.13271658514451 1.13765891083865
SXS:BBH:0122 1.17029662403532 0.480807852718225 0.369715723397502 -0.019414572218025 0.0605576049999252 -0.476583719925235 0.0411518086090944 0.0500797207517956 -0.363989376692454 0.00024 0.0160608639396529 14.8119835938 0.504531155973156 0.00357722698948 0.0171266295781 0.504227695941 0.961622906803 0.53917050677556 0.46082949314826 0.0083171461080681 0.0241536527218976 0.903304541775158 0.903665684338418
SXS:BBH:0123 1.10047961887993 0.493844495137663 0.142322864946565 0.266756234962302 0.020314788646625 -0.415103367667323 0.0376004849999925 -0.0536507661279967 0.126347127819521 8.8e-05 0.0159795802506055 16.4621796348 0.579074621719901 0.0443893363998 -0.00237941544792 0.577365865562 0.955826374012 0.523809523830852 0.476190476273648 0.0792457201929709 -0.0190274599776593 1.02499698704335 1.02823185704881
SXS:BBH:0124 1.259954190906 0.26665879662754 0.310812931987527 0.250232687217588 -0.058321080450959 0.0713384022931908 0.075097908308256 -0.0953029889473546 0.286150874812761 0.00011 0.0160583320991281 18.6912670732 0.655931002703503 0.0407064909365 -0.0316992694967 0.653898782853 0.947968174131 0.557522124165856 0.442477875728517 0.0790533150725935 -0.057996723885053 1.16120635576462 1.16533825444525
SXS:BBH:0125 1.26955582437292 0.0748552007337928 0.463066920886103 0.0116829196240717 0.0452747142105786 -0.0584552026692605 0.388838004887039 0.241466495112403 0.0702133243233441 0.00018 0.0159808180893017 17.6225027076 0.617268854490689 0.0503470990274 0.0169239427647 0.614979339901 0.952963726188 0.559471365597784 0.440528633807386 0.0902059750336718 0.0389355571144476 1.08565547328286 1.09009215308093
SXS:BBH:0126 1.28972243359901 0.356725007072878 0.451790769449044 -0.25047212857168 -0.23708447180457 0.0911449214661188 -0.358370600375793 0.171573548495968 0.215053318044978 0.00032 0.0163745330558396 18.6485324441 0.657221267254467 -0.0772393174921 0.0239661338392 0.652226575964 0.948640063953 0.563318777806193 0.436681222147708 -0.145836721461697 0.0332817805539336 1.14874178821906 1.15844021090614
SXS:BBH:0127 1.33997887928219 0.0793843042081886 0.200000999313377 0.00966422188343658 -0.076954069586454 -0.0169275439473399 -0.0609734139096542 -0.0654894684209811 -0.178868029699242 0.00011 0.0160239116778676 17.1803516074 0.59620767093574 -0.00582492437762 -0.0162453925667 0.595957837736 0.955447524441 0.572649572537721 0.427350427718692 -0.0155876585562428 -0.0316219000421981 1.04763640012999 1.04822943411205
SXS:BBH:0128 1.34970774265114 0.140020962447634 0.412671715664361 0.0406171260148892 0.00524316745487378 0.133897827443511 -0.0481645984587283 0.102829783834696 0.396741921053455 7.2e-05 0.0164354365138706 19.3540318265 0.665903359320034 0.00909565657105 0.0105780872844 0.665757205785 0.946748789432 0.574468085024081 0.425531914661749 0.0171700870976301 0.0157608646175523 1.18630297263607 1.18653190417688
SXS:BBH:0129 1.35981056530522 0.0885107777814275 0.35554675978436 -0.00145546413909865 -0.000283566934586894 0.0884983559022802 0.193005057518386 -0.289083397744285 -0.0747886041727045 0.00031 0.0160598432994518 17.901847779 0.624083119296545 0.00587240620914 -0.0334048690364 0.623160789332 0.952892394302 0.576271186632269 0.423728813567701 0.0180739683187849 -0.054883449970195 1.0946362294172 1.09616026937858
SXS:BBH:0130 1.37955807502835 0.168650122583111 0.455116703974378 0.163932254511241 0.0371586597744749 -0.0137227468797185 0.293493555638804 0.0596216789850742 0.342692285337727 0.00013 0.0164763600710357 18.6415547817 0.639008523351553 0.0579501567287 -0.0219248193261 0.635997621496 0.950637140704 0.579831932556436 0.420168066218952 0.102002814755912 -0.0414232378723565 1.12572735389727 1.1310979330573
