# Segment list file created Tue Sep 06 13:37:07 BST 2005 by ram on localhost.localdomain
# Input: S3H2L1v06_segs.txt (run S3, ifos H2L1, version 06)
# Use only non-playground data
# Don't analyze data with the following flags: H2:ACOUSTIC_ELEVATED H2:AIRPLANE H2:CALIB_LINE_V03 H2:DAQ_OVERFLOW H2:DUST H2:INJECTION_STOCHASTIC H2:INVALID_TIMING H2:LIGHTDIP H2:NO_CALIB_LINE_V01 H2:NO_CALIB_LINE_V02 H2:NO_EXCITATION_V02 H2:NONSTATIONARY_PSD_H2L1 H2:OUTSIDE_S3 H2:PRELOCKLOSS_10 H2:SEISMIC_ELEVATED H2:SEISMIC_HIGH H2:SEISMIC_TRANSIENT H2:UNLOCKED L1:AIRPLANE L1:CALIB_LINE_V03 L1:DAQ_OVERFLOW L1:DCU_TIMING_OFFSET L1:DUST L1:FE_SYNCH_ERROR L1:FE_SYNCH_WARNING L1:INJECTION_STOCHASTIC L1:INVALID_TIMING L1:LIGHTDIP L1:NO_CALIB_LINE_V01 L1:NO_CALIB_LINE_V02 L1:NO_EXCITATION_V02 L1:NONSTATIONARY_PSD_H1L1 L1:NONSTATIONARY_PSD_H2L1 L1:OUTSIDE_S3 L1:PRELOCKLOSS_10 L1:UNLOCKED
# Total duration of segments to be analyzed: 320785
#seg    start      stop    duration
 195  754271083  754271323    240
 195  754271383  754271413     30
 195  754271563  754271923    360
 195  754271983  754272313    330
 195  754272463  754272913    450
 195  754273243  754273273     30
 195  754273363  754273488    125
 196  754281090  754281151     61
 196  754281211  754281271     60
 196  754281331  754281511    180
 196  754281811  754281841     30
 196  754281931  754282021     90
 196  754282171  754282233     62
 196  754282833  754282913     80
 196  754283033  754283088     55
 197  754286669  754286931    262
 197  754286991  754287004     13
 197  754287007  754287081     74
 197  754287381  754287399     18
 197  754287407  754287750    343
 197  754287754  754287883    129
 197  754287886  754288068    182
 198  754290989  754291083     94
 198  754291086  754291132     46
 198  754291135  754291296    161
 198  754291476  754291596    120
 198  754291746  754291788     42
 199  754373216  754373233     17
 200  754376697  754376896    199
 201  754376902  754376924     22
 202  754376931  754377241    310
 202  754377301  754377421    120
 202  754377481  754377568     87
 203  754381017  754381085     68
 203  754381205  754381302     97
 203  754381305  754381332     27
 203  754381335  754381356     21
 203  754381359  754381458     99
 203  754381461  754381463      2
 203  754381466  754381513     47
 211  754532520  754532536     16
 211  754532539  754532580     41
 211  754532686  754532806    120
 211  754533046  754533076     30
 211  754533240  754533256     16
 211  754533436  754533579    143
 211  754533583  754533588      5
 212  754539707  754540035    328
 212  754540185  754540215     30
 212  754540395  754540513    118
 213  754545828  754547233   1405
