# Segment list file created Wed Jun 22 15:28:42 BST 2005 by ram on localhost.localdomain
# Input: S3H1L1v06_segs.txt (run S3, ifos H1L1, version 06)
# Use only non-playground data
# Don't analyze data with the following flags: H1:ACOUSTIC_ELEVATED H1:AIRPLANE H1:CALIB_LINE_V03 H1:DAQ_OVERFLOW H1:DUST H1:INJECTION_STOCHASTIC H1:INVALID_TIMING H1:LIGHTDIP H1:NO_CALIB_LINE_V01 H1:NO_CALIB_LINE_V02 H1:NO_EXCITATION_V02 H1:NONSTATIONARY_PSD_H1L1 H1:OUTSIDE_S3 H1:PRELOCKLOSS_10 H1:SEISMIC_ELEVATED H1:SEISMIC_HIGH H1:SEISMIC_TRANSIENT H1:UNLOCKED L1:AIRPLANE L1:CALIB_LINE_V03 L1:DAQ_OVERFLOW L1:DCU_TIMING_OFFSET L1:DUST L1:FE_SYNCH_ERROR L1:FE_SYNCH_WARNING L1:INJECTION_STOCHASTIC L1:LIGHTDIP L1:NO_CALIB_LINE_V01 L1:NO_CALIB_LINE_V02 L1:NO_EXCITATION_V02 L1:NONSTATIONARY_PSD_H1L1 L1:NONSTATIONARY_PSD_H2L1 L1:OUTSIDE_S3 L1:PRELOCKLOSS_10 L1:UNLOCKED
# Total duration of segments to be analyzed: 357036
#seg    start      stop    duration
 189  754201699  754201729     30
 189  754201909  754202359    450
 189  754202479  754202629    150
 189  754202689  754203073    384
 190  754205388  754205793    405
 190  754206393  754206503    110
 190  754206593  754206803    210
 190  754206863  754206923     60
 190  754207043  754207193    150
 190  754207343  754207500    157
 191  754209408  754209627    219
 191  754209747  754210017    270
 191  754210077  754210257    180
 191  754210317  754210573    256
 192  754213780  754214293    513
 193  754216668  754216929    261
 193  754216989  754217019     30
 193  754217229  754217409    180
 193  754217619  754217919    300
 193  754218039  754218069     30
 193  754218129  754218369    240
 193  754218429  754218533    104
 193  754219133  754219203     70
 193  754219263  754219633    370
 194  754220411  754220617    206
 194  754220797  754220887     90
 194  754220977  754221607    630
 194  754221667  754221787    120
 194  754221907  754222087    180
 194  754222147  754222207     60
 194  754222267  754222657    390
 194  754222747  754223107    360
 194  754223167  754223677    510
 194  754223737  754223767     30
 194  754223827  754223977    150
 194  754224037  754224157    120
 194  754224277  754224487    210
 194  754224547  754224667    120
 194  754224817  754224903     86
 195  754226208  754226745    537
 195  754226805  754226893     88
 196  754227854  754229593   1739
 196  754229653  754230343    690
 196  754230553  754231003    450
 196  754231153  754231273    120
 197  754232808  754232953    145
 198  754237265  754237514    249
 198  754237574  754237643     69
 198  754238243  754238418    175
 198  754238478  754238593    115
 199  754240474  754240633    159
 200  754242934  754243043    109
 200  754243133  754243433    300
 200  754243493  754243573     80
 201  754246054  754246403    349
 201  754246523  754246993    470
 202  754248536  754248649    113
 202  754248709  754250209   1500
 202  754250269  754250383    114
 202  754250983  754251504    521
 203  754252403  754253538   1135
 203  754253598  754254048    450
 203  754254108  754254198     90
 203  754254258  754254588    330
 203  754254648  754255338    690
 203  754255398  754255548    150
 203  754255608  754255668     60
 204  754260439  754261391    952
 204  754261451  754261811    360
 204  754261871  754262891   1020
 204  754262951  754263123    172
 204  754263723  754263968    245
 204  754264028  754264568    540
 204  754264688  754264718     30
 204  754264778  754264988    210
 204  754265048  754265340    292
 204  754265400  754265738    338
 204  754265798  754266278    480
 204  754266368  754267080    712
 204  754267140  754267178     38
 204  754267238  754267478    240
 204  754267538  754267598     60
 204  754267658  754267928    270
 204  754267988  754268138    150
 204  754268348  754269098    750
 204  754269158  754269493    335
 204  754270093  754270783    690
 204  754270843  754270963    120
 204  754271083  754271323    240
 204  754271383  754271413     30
 204  754271563  754271923    360
 204  754271983  754272313    330
 204  754272463  754272913    450
 204  754273243  754273273     30
 204  754273363  754273488    125
 205  754281090  754281151     61
 205  754281211  754281271     60
 205  754281331  754281511    180
 205  754281811  754281841     30
 205  754281931  754282021     90
 205  754282171  754282233     62
 205  754282833  754282900     67
 205  754282901  754282913     12
 205  754283033  754283088     55
 207  754291203  754291296     93
 207  754291476  754291596    120
