# Segment list file created Tue Sep 06 13:36:34 BST 2005 by ram on localhost.localdomain
# Input: S3H1H2v06_segs.txt (run S3, ifos H1H2, version 06)
# Use only non-playground data
# Don't analyze data with the following flags: H1:ACOUSTIC_ELEVATED H1:AIRPLANE H1:CALIB_LINE_V03 H1:DAQ_OVERFLOW H1:DUST H1:INJECTION_STOCHASTIC H1:INVALID_TIMING H1:LIGHTDIP H1:NO_CALIB_LINE_V01 H1:NO_CALIB_LINE_V02 H1:NO_DATA H1:NO_EXCITATION_V02 H1:NO_RDS H1:NONSTATIONARY_PSD_H1L1 H1:OUTSIDE_S3 H1:PRELOCKLOSS_10 H1:SEISMIC_ELEVATED H1:SEISMIC_HIGH H1:SEISMIC_TRANSIENT H1:UNLOCKED H2:ACOUSTIC_ELEVATED H2:AIRPLANE H2:CALIB_LINE_V03 H2:DAQ_OVERFLOW H2:DUST H2:INJECTION_STOCHASTIC H2:INVALID_TIMING H2:LIGHTDIP H2:NO_CALIB_LINE_V01 H2:NO_CALIB_LINE_V02 H2:NO_DATA H2:NO_EXCITATION_V02 H2:NO_RDS H2:NONSTATIONARY_PSD_H2L1 H2:OUTSIDE_S3 H2:PRELOCKLOSS_10 H2:SEISMIC_ELEVATED H2:SEISMIC_HIGH H2:SEISMIC_TRANSIENT H2:UNLOCKED
# Total duration of segments to be analyzed: 2259415
#seg    start      stop    duration
  70  752442060  752442420    360
  70  752442660  752442780    120
  70  752442840  752442900     60
  71  752448396  752449440   1044
  71  752449500  752450760   1260
  71  752450946  752451052    106
  71  752451262  752451426    164
  71  752451756  752451832     76
  71  752451900  752452206    306
  71  752452432  752452956    524
  71  752453076  752453272    196
  71  752453722  752453796     74
  72  752461116  752462016    900
  73  752463156  752463240     84
  73  752463300  752463963    663
  73  752464143  752464173     30
  73  752464383  752464713    330
  73  752464893  752465043    150
  73  752465280  752465583    303
  73  752465793  752465913    120
  73  752466093  752466123     30
  73  752466183  752466423    240
  73  752466693  752466783     90
  73  752467383  752468220    837
  73  752468280  752468940    660
  73  752469000  752470560   1560
  73  752470620  752473153   2533
  74  752480316  752481104    788
  74  752481434  752481734    300
  74  752481944  752481974     30
  74  752482034  752485500   3466
  74  752485560  752485893    333
  74  752486493  752486663    170
  74  752486813  752486873     60
  74  752487083  752487113     30
  74  752487353  752487593    240
  74  752487653  752487683     30
  74  752487893  752487973     80
  75  752491836  752492124    288
  75  752492184  752492263     79
  76  752508336  752508360     24
  76  752508720  752508780     60
  76  752509560  752509860    300
  76  752509920  752510100    180
  76  752510160  752510340    180
  76  752510460  752510520     60
  76  752510700  752510760     60
  76  752510820  752510940    120
  76  752511000  752511060     60
  76  752511180  752511373    193
  76  752511973  752512393    420
  77  752526636  752527020    384
  77  752527080  752527440    360
