# Segment list file created Tue Sep 06 13:36:22 BST 2005 by ram on localhost.localdomain
# Input: S3H1H2v06_segs.txt (run S3, ifos H1H2, version 06)
# Use only playground data
# Don't analyze data with the following flags: H1:ACOUSTIC_ELEVATED H1:AIRPLANE H1:CALIB_LINE_V03 H1:DAQ_OVERFLOW H1:DUST H1:INJECTION_STOCHASTIC H1:INVALID_TIMING H1:LIGHTDIP H1:NO_CALIB_LINE_V01 H1:NO_CALIB_LINE_V02 H1:NO_DATA H1:NO_EXCITATION_V02 H1:NO_RDS H1:NONSTATIONARY_PSD_H1L1 H1:OUTSIDE_S3 H1:PRELOCKLOSS_10 H1:SEISMIC_ELEVATED H1:SEISMIC_HIGH H1:SEISMIC_TRANSIENT H1:UNLOCKED H2:ACOUSTIC_ELEVATED H2:AIRPLANE H2:CALIB_LINE_V03 H2:DAQ_OVERFLOW H2:DUST H2:INJECTION_STOCHASTIC H2:INVALID_TIMING H2:LIGHTDIP H2:NO_CALIB_LINE_V01 H2:NO_CALIB_LINE_V02 H2:NO_DATA H2:NO_EXCITATION_V02 H2:NO_RDS H2:NONSTATIONARY_PSD_H2L1 H2:OUTSIDE_S3 H2:PRELOCKLOSS_10 H2:SEISMIC_ELEVATED H2:SEISMIC_HIGH H2:SEISMIC_TRANSIENT H2:UNLOCKED
# Total duration of segments to be analyzed: 255769
#seg    start      stop    duration
 116  752912683  752913283    600
 125  752932385  752932393      8
 128  752951081  752951503    422
 128  752957273  752957873    600
 130  752970013  752970613    600
 131  752976383  752976983    600
 132  752982753  752983353    600
 133  752989123  752989723    600
 134  752995493  752996040    547
 134  753001863  753002463    600
 134  753008233  753008833    600
 134  753014603  753015203    600
 134  753020973  753021573    600
 134  753027343  753027943    600
 137  753244352  753244523    171
 151  753352316  753352813    497
 155  753364953  753365553    600
 160  753409543  753409920    377
 160  753409980  753410143    163
 160  753415913  753416204    291
 162  753422283  753422684    401
 166  753428756  753429253    497
 172  753441393  753441776    383
 173  753441896  753441993     97
 174  753447763  753448363    600
 174  753454133  753454733    600
 175  753460503  753461103    600
 177  753467396  753467460     64
 179  753473243  753473659    416
 179  753473679  753473843    164
 184  753498723  753499323    600
 186  753505093  753505693    600
 186  753511463  753512063    600
 186  753517833  753518433    600
 186  753524203  753524803    600
 186  753530573  753530880    307
 186  753530940  753531173    233
 188  753549683  753550283    600
 189  753556053  753556653    600
 190  753562423  753563023    600
 191  753568793  753569393    600
 191  753575163  753575640    477
 191  753575700  753575763     63
 191  753581533  753582133    600
 192  753587903  753588503    600
 192  753594273  753594873    600
 192  753600643  753601243    600
 193  753607013  753607613    600
 193  753613383  753613983    600
 193  753619753  753620353    600
 195  753632493  753633093    600
 196  753638863  753639463    600
 197  753645233  753645720    487
 197  753645780  753645833     53
 197  753651603  753652203    600
 198  753657973  753658440    467
 198  753658560  753658573     13
 199  753664343  753664943    600
 199  753670713  753671313    600
 199  753677520  753677683    163
 201  753683466  753684053    587
 202  753690366  753690423     57
 203  753696193  753696240     47
 203  753696300  753696524    224
 207  753708933  753709533    600
 208  753715303  753715664    361
 213  753766263  753766863    600
 214  753773046  753773233    187
 214  753779003  753779603    600
 216  753785946  753785973     27
 224  753887779  753887893    114
 228  753938253  753938853    600
 230  753951110  753951593    483
 231  753963733  753964333    600
 231  753970103  753970244    141
 232  753976473  753977073    600
 232  753983160  753983220     60
 232  753989213  753989460    247
 232  753989580  753989813    233
 233  754008323  754008923    600
 233  754014693  754015293    600
 233  754021063  754021663    600
 233  754027433  754028033    600
 233  754033803  754034114    311
 233  754034115  754034116      1
 233  754034117  754034403    286
 233  754040173  754040773    600
 233  754046543  754047143    600
 233  754052913  754053513    600
 242  754180313  754180913    600
 244  754193053  754193653    600
 244  754199423  754200023    600
 245  754205943  754206393    450
 245  754212163  754212763    600
 245  754218533  754219133    600
 245  754224903  754225503    600
 245  754231273  754231440    167
 245  754231500  754231873    373
 246  754237643  754238243    600
 246  754244013  754244613    600
 247  754250383  754250983    600
 247  754256753  754257353    600
 247  754263123  754263723    600
 247  754269493  754270093    600
 247  754275863  754276463    600
 248  754282233  754282440    207
 248  754282500  754282833    333
 252  754301343  754301943    600
 253  754307757  754308313    556
 253  754314083  754314683    600
