# Segment list file created Thu Apr 24 18:30:58 PDT 2008 by kipp on ldas-pcdev1.ligo.caltech.edu
# Input: S4H1H2L1v11_segs.txt (run S4, ifos H1H2L1, version 11)
# Don't analyze data with the following flags: H1:ADC_OVERFLOW H1:INJECTION_BURST H1:INJECTION_INSPIRAL H1:INJECTION_PULSTART H1:INJECTION_STOCHASTIC H1:JET H1:OUTSIDE_S4 H1:PRELOCKLOSS_30 H1:RDS_C04_LX_HFHTDIFF_GT_10_PERCENT H1:SEISMIC_0D9_1D1 H2:ADC_OVERFLOW H2:INJECTION_BURST H2:INJECTION_INSPIRAL H2:INJECTION_PULSTART H2:INJECTION_STOCHASTIC H2:JET H2:OUTSIDE_S4 H2:PRELOCKLOSS_30 H2:RDS_C04_LX_HFHTDIFF_GT_10_PERCENT H2:SEISMIC_0D9_1D1 H2:WIND_OVER_30MPH L1:ADC_OVERFLOW L1:INJECTION_BURST L1:INJECTION_INSPIRAL L1:INJECTION_PULSTART L1:INJECTION_STOCHASTIC L1:NO_DATA L1:NO_RDS L1:OUT_OF_LOCK L1:OUTSIDE_S4 L1:PRELOCKLOSS_30 L1:RDS_C04_LX_HFHTDIFF_GT_10_PERCENT
# Total duration of segments to be analyzed: 1356922
#seg    start      stop    duration
 165  794473395  794473759    364
 165  794473819  794477926   4107
 166  794479274  794480760   1486
 166  794480820  794484084   3264
 167  794484148  794488509   4361
 167  794488569  794489700   1131
 167  794489760  794494536   4776
 168  794495210  794495422    212
 169  794495948  794496941    993
 169  794497001  794504411   7410
 170  794506532  794508017   1485
 170  794508137  794509401   1264
 170  794509461  794509705    244
 170  794509765  794509785     20
 170  794509845  794510325    480
 170  794510385  794511098    713
 171  794518193  794518839    646
 172  794524109  794524817    708
 172  794524877  794525740    863
 173  794526248  794526445    197
 173  794526505  794529121   2616
 173  794529181  794534100   4919
 174  794536130  794542680   6550
 174  794542740  794553780  11040
 174  794553840  794556146   2306
 174  794556206  794562802   6596
 175  794564851  794577330  12479
 176  794584280  794584760    480
 176  794584820  794586603   1783
 176  794586663  794587158    495
 177  794596096  794596573    477
 177  794596633  794599527   2894
 178  794608688  794608902    214
 179  794611586  794615340   3754
 179  794615400  794618428   3028
 180  794619365  794620862   1497
 181  794622484  794622956    472
 181  794630496  794635380   4884
 181  794635440  794642160   6720
 181  794642220  794645220   3000
 181  794645400  794645460     60
 181  794645580  794645880    300
 181  794645940  794646300    360
 181  794646360  794646600    240
 181  794646720  794646780     60
 181  794646840  794646900     60
 181  794646960  794647380    420
 181  794647440  794647860    420
